"Checked"	"Protein Group FDR Confidence: Combined"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. Protein Group q-value: Combined"	"Exp. Protein q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Protein Unique Peptides"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score CHIMERYS on Ardia Server: CHIMERYS on Ardia Server"	"# Peptides (by Search Engine): CHIMERYS on Ardia Server"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Gene ID"	"Reactome Pathways"	"# Protein Pathway Groups"	"# Razor Peptides"	"Abundance: F4: Sample, AS, RA, kd, d7"	"Abundance: F5: Sample, AS, RA, kd, d7"	"Abundance: F6: Sample, AS, RA, kd, d7"	"Abundance: F10: Sample, AS, RA, sc, d7"	"Abundance: F11: Sample, AS, RA, sc, d7"	"Abundance: F12: Sample, AS, RA, sc, d7"	"Abundance: F16: Sample, BE, RA, kd, d7"	"Abundance: F17: Sample, BE, RA, kd, d7"	"Abundance: F18: Sample, BE, RA, kd, d7"	"Abundance: F22: Sample, BE, RA, sc, d7"	"Abundance: F23: Sample, BE, RA, sc, d7"	"Abundance: F24: Sample, BE, RA, sc, d7"	"Found in Sample: F4: Sample, AS, RA, kd, d7"	"Found in Sample: F5: Sample, AS, RA, kd, d7"	"Found in Sample: F6: Sample, AS, RA, kd, d7"	"Found in Sample: F10: Sample, AS, RA, sc, d7"	"Found in Sample: F11: Sample, AS, RA, sc, d7"	"Found in Sample: F12: Sample, AS, RA, sc, d7"	"Found in Sample: F16: Sample, BE, RA, kd, d7"	"Found in Sample: F17: Sample, BE, RA, kd, d7"	"Found in Sample: F18: Sample, BE, RA, kd, d7"	"Found in Sample: F22: Sample, BE, RA, sc, d7"	"Found in Sample: F23: Sample, BE, RA, sc, d7"	"Found in Sample: F24: Sample, BE, RA, sc, d7"	"# Protein Groups"	"Modifications"	"Abundances (Grouped): AS, RA, kd, d7"	"Abundances (Grouped): AS, RA, sc, d7"	"Abundances (Grouped): BE, RA, kd, d7"	"Abundances (Grouped): BE, RA, sc, d7"	"Abundances (Grouped) CV [%]: AS, RA, kd, d7"	"Abundances (Grouped) CV [%]: AS, RA, sc, d7"	"Abundances (Grouped) CV [%]: BE, RA, kd, d7"	"Abundances (Grouped) CV [%]: BE, RA, sc, d7"
"False"	"High"	"High"	"IsMasterProtein"	"Q8N414"	"PiggyBac transposable element-derived protein 5 OS=Homo sapiens OX=9606 GN=PGBD5 PE=1 SV=4"	"0.00000"	"0.00000"	"11.179"	"11"	"5"	"27"	"0"	"5"	"524"	"58.4"	"8.85"	"3.02"	"5"	"DNA metabolism;other metabolic processes"	"nucleus"	"other molecular function"	"Pf13843"	"79605"	"ENSG00000177614"	"PGBD5"	"A0A0A0MS21; A0PJF3; B4DM72; B7Z9K3; B9EK58; hsa:79605; Q5SR37; Q6PJN2; Q8N414; U3REJ1"	""	"1"	"0"	"75910.107421875"	"84944.62890625"	"6648.81396484375"	"6930.04638671875"	""	"10284.3095703125"	"210155.725585938"	"237133.484375"	"178263.04296875"	"17868.287109375"	""	"87090.826171875"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"75910.107421875"	"8442.20009106875"	"210155.725585938"	"39448.2431374546"	"76.72"	"27.56"	"14.13"	"93.27"
"False"	"High"	"High"	"IsMasterProtein"	"O43692"	"Peptidase inhibitor 15 OS=Homo sapiens OX=9606 GN=PI15 PE=1 SV=1"	"0.00000"	"0.00000"	"11.175"	"27"	"6"	"30"	"0"	"4"	"258"	"29.0"	"8.03"	"11.16"	"6"	""	"non-structural extracellular"	"enzyme regulator activity"	"Pf00188"	"51050"	"ENSG00000137558"	"PI15"	"hsa:51050; O43692; Q68CY1"	""	"0"	"0"	"200864.9453125"	"133045.734375"	"162437.90234375"	"36317.2109375"	"15611.083984375"	""	""	""	""	"14150.533203125"	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"162437.90234375"	"23810.7335045264"	""	"14150.533203125"	"20.56"	"56.39"	""	""
"False"	"High"	"High"	"IsMasterProtein"	"Q9UM73"	"ALK tyrosine kinase receptor OS=Homo sapiens OX=9606 GN=ALK PE=1 SV=3"	"0.00000"	"0.00000"	"11.173"	"6"	"7"	"19"	"0"	"6"	"1620"	"176.3"	"7.08"	"2.18"	"7"	"protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;other cell component"	"enzyme regulator activity;kinase activity;other molecular function"	"Pf00629, Pf07714, Pf12810"	"238"	"ENSG00000171094"	"ALK"	"A6P4T4; A6P4V4; hsa:238; Q4ZFX9; Q53QQ6; Q53RZ4; Q59FI3; Q9UM73; Q9Y4K6"	"Signaling by ALK fusions and activated point mutants; Signaling by ALK; ALK mutants bind TKIs; MDK and PTN in ALK signaling; ASP-3026-resistant ALK mutants; NVP-TAE684-resistant ALK mutants; alectinib-resistant ALK mutants; brigatinib-resistant ALK mutants; ceritinib-resistant ALK mutants; crizotinib-resistant ALK mutants; lorlatinib-resistant ALK mutants"	"14"	"0"	""	"34003.68359375"	"20689.083984375"	""	""	""	"122819.215820313"	"90125.759765625"	"105575.786132813"	"15333.7880859375"	""	""	"n/a"	"High"	"High"	"n/a"	"n/a"	"n/a"	"High"	"High"	"High"	"High"	"n/a"	"n/a"	"1"	""	"26523.6699129138"	""	"105575.786132813"	"15333.7880859375"	"34.43"	""	"15.40"	""
"False"	"High"	"High"	"IsMasterProtein"	"P12107"	"Collagen alpha-1(XI) chain OS=Homo sapiens OX=9606 GN=COL11A1 PE=1 SV=4"	"0.00000"	"0.00000"	"11.167"	"5"	"6"	"34"	"0"	"2"	"1806"	"181.0"	"5.17"	"6.98"	"7"	"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes"	"non-structural extracellular;extracellular matrix;ER/Golgi"	"extracellular structural activity;other molecular function"	"Pf01391, Pf01410, Pf02210"	"1301"	"ENSG00000060718"	"COL11A1"	"B1ASK7; D3DT73; E9PCU0; hsa:1301; P12107; Q14034; Q149N0; Q9UIT4; Q9UIT5; Q9UIT6"	"Collagen degradation; Assembly of collagen fibrils and other multimeric structures; Collagen chain trimerization; Non-integrin membrane-ECM interactions; MET activates PTK2 signaling; Developmental Lineage of Pancreatic Ductal Cells"	"8"	"0"	"141098.3125"	"171652.703125"	"139019.34375"	"23681.185546875"	""	""	"259040.861328125"	"190100.836914063"	"259917.6875"	"592584.637695313"	""	"288434.1875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"141098.3125"	"23681.185546875"	"259040.861328125"	"413426.738973944"	"12.13"	""	"16.95"	"48.82"
"False"	"High"	"High"	"IsMasterProtein"	"Q96BU1"	"S100P-binding protein OS=Homo sapiens OX=9606 GN=S100PBP PE=1 SV=1"	"0.00000"	"0.00000"	"11.166"	"24"	"6"	"40"	"0"	"6"	"408"	"45.6"	"5.17"	"3.91"	"6"	""	"cytosol;nucleus"	"other molecular function"	"Pf15427"	"64766"	"ENSG00000116497"	"S100PBP"	"B3KR04; D3DPQ5; hsa:64766; Q5HYH3; Q96BU1; Q9H997"	""	"0"	"0"	"71619.3852539063"	"132066.391601563"	"97064.2651367188"	"45588.7255859375"	"67412.4423828125"	"8264.43725585938"	"460057.268554688"	"91953.001953125"	"44244.2883300781"	"32531.2939453125"	""	"57727.939453125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"97064.2651367188"	"45588.7255859375"	"91953.001953125"	"43335.4885423807"	"30.27"	"74.00"	"114.49"	"39.48"
"False"	"High"	"High"	"IsMasterProtein"	"Q8NCN2"	"Zinc finger and BTB domain-containing protein 34 OS=Homo sapiens OX=9606 GN=ZBTB34 PE=1 SV=4"	"0.00000"	"0.00000"	"11.142"	"16"	"5"	"26"	"0"	"5"	"500"	"55.5"	"6.44"	"2.25"	"5"	"other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00096, Pf00651, Pf13894"	"403341"	""	"ZBTB34"	"hsa:403341; Q38IA7; Q5VYE9; Q8NCN2"	""	"0"	"0"	"46528.234375"	"192799.438476563"	"65251.10546875"	""	"21720.1484375"	""	"179124.330078125"	"49340.05078125"	"194630.390625"	"36345.7021484375"	""	"46326.205078125"	"High"	"High"	"High"	"n/a"	"High"	"n/a"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"65251.10546875"	"21720.1484375"	"179124.330078125"	"41033.6258626625"	"78.40"	""	"56.57"	"17.07"
"False"	"High"	"High"	"IsMasterProtein"	"Q9NSU2"	"Three-prime repair exonuclease 1 OS=Homo sapiens OX=9606 GN=TREX1 PE=1 SV=2"	"0.00000"	"0.00000"	"11.142"	"20"	"5"	"35"	"0"	"5"	"314"	"33.2"	"7.93"	"6.21"	"5"	"cell cycle OR cell proliferation;DNA metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"other membranes;cytosol;ER/Golgi;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	""	"11277"	"ENSG00000213689"	"TREX1"	"B2RCN9; hsa:11277; Q8TEU2; Q9BPW1; Q9NSU2; Q9Y4X2"	"IRF3-mediated induction of type I IFN; Regulation by TREX1"	"3"	"0"	"52278.1044921875"	"67674.509765625"	"41975.1015625"	"47342.2734375"	"88440.1240234375"	"16441.869140625"	"328353.400390625"	"212758.70703125"	"305059.96484375"	"190172.9140625"	""	"270239.16015625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"52278.1044921875"	"47342.2734375"	"305059.96484375"	"226698.40886234"	"23.96"	"71.18"	"21.67"	"24.59"
"False"	"High"	"High"	"IsMasterProtein"	"O94941"	"RING finger protein 37 OS=Homo sapiens OX=9606 GN=UBOX5 PE=1 SV=1"	"0.00000"	"0.00000"	"11.142"	"13"	"5"	"36"	"0"	"5"	"541"	"58.9"	"7.56"	"8.99"	"5"	"protein metabolism;other metabolic processes"	"nucleus;other cell component"	"other molecular function"	"Pf04564, Pf14634, Pf19318"	"22888"	"ENSG00000185019"	"UBOX5"	"hsa:22888; O94941; Q6IAR5; Q86X87; Q9H4J2"	"Antigen processing: Ubiquitination & Proteasome degradation"	"1"	"0"	"197642.102539063"	"164419.6328125"	"105324.298828125"	"97451.91796875"	"115340.395019531"	"85945.625"	"142645.38671875"	"139749.953125"	"174263.732421875"	"129116.17578125"	""	"192461.02734375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"164419.6328125"	"97451.91796875"	"142645.38671875"	"157638.294324557"	"30.01"	"14.87"	"12.58"	"27.86"
"False"	"High"	"High"	"IsMasterProtein"	"Q5VUD6"	"Divergent protein kinase domain 1B OS=Homo sapiens OX=9606 GN=DIPK1B PE=1 SV=3"	"0.00000"	"0.00000"	"11.136"	"14"	"4"	"25"	"0"	"4"	"431"	"48.6"	"8.68"	"5.34"	"5"	""	"other membranes;ER/Golgi"	""	"Pf12260, Pf14875"	"138311"	"ENSG00000165716"	"DIPK1B"	"hsa:138311; Q5VUD6; Q5VUD7; Q8N5N0; Q8WYU5"	""	"0"	"0"	""	""	""	""	""	""	"220205.951171875"	"162284.49609375"	"166676.97265625"	"209023.198242188"	""	"168928.155273438"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	""	""	"166676.97265625"	"187909.295375207"	""	""	"17.62"	"15.00"
"False"	"High"	"High"	"IsMasterProtein"	"Q6IPU0"	"Centromere protein P OS=Homo sapiens OX=9606 GN=CENPP PE=1 SV=1"	"0.00000"	"0.00000"	"11.135"	"16"	"4"	"30"	"0"	"4"	"288"	"33.1"	"6.27"	"3.83"	"4"	"cell cycle OR cell proliferation;cell organization and biogenesis"	"cytosol;nucleus;other cell component"	""	"Pf13096"	"401541"	"ENSG00000188312; ENSG00000291348"	"CENPP"	"B3KRA5; B3KS17; hsa:401541; Q5T9F8; Q5T9F9; Q6IPU0"	"Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Deposition of new CENPA-containing nucleosomes at the centromere; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	"7"	"0"	"58758.94140625"	"55009.4375"	"99263.9008789063"	"44567.357421875"	"92191.5278320313"	"34054.21875"	"297371.190917969"	"217173.334472656"	"213326.69921875"	"148362.131835938"	""	"120536.2890625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"58758.94140625"	"44567.357421875"	"217173.334472656"	"133727.412331598"	"34.56"	"54.41"	"19.56"	"14.63"
"False"	"High"	"High"	"IsMasterProtein"	"Q14CB8"	"Rho GTPase-activating protein 19 OS=Homo sapiens OX=9606 GN=ARHGAP19 PE=1 SV=1"	"0.00000"	"0.00000"	"11.135"	"20"	"5"	"42"	"0"	"5"	"494"	"55.7"	"9.36"	"5.44"	"7"	"signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;nucleus;other cell component"	"enzyme regulator activity"	"Pf00620"	"84986"	"ENSG00000213390"	"ARHGAP19"	"A1XCP1; B4DZR1; hsa:84986; Q14CB8; Q14CF2; Q5J8M2; Q5T460; Q5T462; Q68DG6; Q8N9X1; Q8NF34; Q8TEK1"	"RHOA GTPase cycle"	"1"	"0"	"117185.80859375"	"70956.1396484375"	"125889.3984375"	"21071.8364257813"	"41392.513671875"	"10439.2954101563"	"180749.15234375"	"258444.2734375"	"105240.759765625"	"34984.38671875"	""	"47078.55859375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"117185.80859375"	"21071.8364257813"	"180749.15234375"	"40583.4264202159"	"28.21"	"64.72"	"42.21"	"20.84"
"False"	"High"	"High"	"IsMasterProtein"	"Q8IUQ4"	"E3 ubiquitin-protein ligase SIAH1 OS=Homo sapiens OX=9606 GN=SIAH1 PE=1 SV=2"	"0.00000"	"0.00000"	"11.131"	"25"	"6"	"45"	"0"	"4"	"282"	"31.1"	"6.80"	"6.46"	"6"	"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;signal transduction;other biological processes"	"cytosol;nucleus;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf03145, Pf21361, Pf21362"	"6477"	"ENSG00000196470"	"SIAH1"	"A0FKF3; hsa:6477; O43269; Q49A58; Q8IUQ4; Q92880"	"Antigen processing: Ubiquitination & Proteasome degradation; Amyloid fiber formation; Netrin-1 signaling"	"7"	"2"	"166419.0546875"	"237359.69140625"	"185489.371582031"	"823828.44921875"	"168629.544921875"	"84992.9931640625"	"347318.684570313"	"421502.84375"	"349345.03515625"	"322086.818359375"	""	"375906.065917969"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"185489.371582031"	"168629.544921875"	"349345.03515625"	"347957.452533364"	"18.69"	"112.65"	"11.34"	"10.90"
"False"	"High"	"High"	"IsMasterProtein"	"Q8IUX7"	"Adipocyte enhancer-binding protein 1 OS=Homo sapiens OX=9606 GN=AEBP1 PE=1 SV=1"	"0.00000"	"0.00000"	"11.130"	"9"	"7"	"30"	"0"	"7"	"1158"	"130.8"	"5.11"	"2.84"	"7"	"protein metabolism;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00246, Pf00754, Pf13620"	"165"	"ENSG00000106624"	"AEBP1"	"hsa:165; Q14113; Q59ER7; Q6ZSC7; Q7KZ79; Q8IUX7"	""	"0"	"0"	"54229.072265625"	"12399.169921875"	"31799.37890625"	""	"28230.544921875"	"7290.99072265625"	"48719.0078125"	"169487.987304688"	"144735.770507813"	"63546.84375"	""	"60719.6557617188"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"31799.37890625"	"14346.7292830429"	"144735.770507813"	"62117.167331131"	"63.80"	"83.37"	"52.73"	"3.22"
"False"	"High"	"High"	"IsMasterProtein"	"Q9Y222"	"Cyclin-D-binding Myb-like transcription factor 1 OS=Homo sapiens OX=9606 GN=DMTF1 PE=1 SV=1"	"0.00000"	"0.00000"	"11.123"	"10"	"6"	"53"	"0"	"6"	"760"	"84.4"	"4.61"	"9.89"	"6"	"other biological processes"	"cytosol;nucleus"	"nucleic acid binding activity;other molecular function"	"Pf00249, Pf20588"	"9988"	"ENSG00000135164"	"DMTF1"	"B2RBE1; B4DJS5; hsa:9988; Q05C48; Q59G79; Q6IS13; Q969T2; Q9H2Z2; Q9H2Z3; Q9Y222"	""	"2"	"0"	"114173.279296875"	"156538.474609375"	"79625.7978515625"	"60025.4423828125"	"66702.154296875"	"39364.8598632813"	"223199.986328125"	"167947.146484375"	"209718.859375"	"106613.99609375"	""	"126526.290039063"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"114173.279296875"	"60025.4423828125"	"209718.859375"	"116144.192243871"	"32.99"	"25.74"	"14.38"	"12.08"
"False"	"High"	"High"	"IsMasterProtein"	"Q9UDW1"	"Cytochrome b-c1 complex subunit 9 OS=Homo sapiens OX=9606 GN=UQCR10 PE=1 SV=3"	"0.00000"	"0.00000"	"11.122"	"51"	"3"	"52"	"0"	"3"	"63"	"7.3"	"9.47"	"29.10"	"3"	"other metabolic processes;transport"	"other membranes;mitochondrion"	"transporter activity"	"Pf05365"	"29796"	"ENSG00000184076"	"UQCR10"	"B5MCM5; hsa:29796; Q9T2V6; Q9UDW1"	"Respiratory electron transport; Complex III assembly"	"6"	"0"	"5626534.83398438"	"5721398.72460938"	"5972874.5546875"	"2607562.53125"	"3609497.73046875"	"1351592.22070313"	"5030271.015625"	"5725954.0703125"	"5898683.73339844"	"3914752.13476563"	"26398.130859375"	"5027656.55175781"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"5721398.72460938"	"2607562.53125"	"5725954.0703125"	"3914752.13476563"	"3.10"	"44.84"	"8.28"	"87.83"
"False"	"High"	"High"	"IsMasterProtein"	"P00488"	"Coagulation factor XIII A chain OS=Homo sapiens OX=9606 GN=F13A1 PE=1 SV=5"	"0.00000"	"0.00000"	"11.119"	"6"	"4"	"41"	"0"	"4"	"732"	"83.2"	"6.00"	"11.91"	"4"	"protein metabolism;other metabolic processes;stress response"	"non-structural extracellular;other cell component"	"other molecular function"	"Pf00868, Pf00927, Pf01841"	"2162"	"ENSG00000124491"	"F13A1"	"hsa:2162; P00488; Q59HA7; Q8N6X2; Q96P24; Q9BX29"	"Platelet degranulation ; Interleukin-4 and Interleukin-13 signaling; Common Pathway of Fibrin Clot Formation"	"4"	"0"	"146778.052734375"	"211078.25"	"243738.896484375"	"494335.849609375"	"458026.28125"	"487520.161132813"	"209706.958984375"	"192403.2734375"	"272257.4375"	"293285.68359375"	""	"212830.546875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"211078.25"	"487520.161132813"	"209706.958984375"	"249840.253822049"	"24.60"	"4.02"	"18.69"	"22.48"
"False"	"High"	"High"	"IsMasterProtein"	"Q96NA8"	"t-SNARE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TSNARE1 PE=1 SV=2"	"0.00000"	"0.00000"	"11.118"	"18"	"7"	"32"	"0"	"7"	"513"	"55.9"	"9.01"	"4.09"	"7"	"cell organization and biogenesis;transport"	"other membranes;ER/Golgi;other cell component"	"other molecular function"	"Pf05739, Pf13873, Pf14523"	"203062"	"ENSG00000171045"	"TSNARE1"	"B7ZLB0; hsa:203062; Q14D03; Q96NA8"	""	"0"	"0"	"77263.4423828125"	"198113.267578125"	"143820.013671875"	"11669.7573242188"	"11167.095703125"	"11325.728515625"	"45625.4501953125"	"27146.2631835938"	"24071.908203125"	"25746.158203125"	""	"25814.3115234375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"143820.013671875"	"11325.728515625"	"27146.2631835938"	"25780.2123417782"	"43.32"	"2.26"	"36.11"	"0.19"
"False"	"High"	"High"	"IsMasterProtein"	"Q96PE7"	"Methylmalonyl-CoA epimerase, mitochondrial OS=Homo sapiens OX=9606 GN=MCEE PE=1 SV=1"	"0.00000"	"0.00000"	"11.117"	"31"	"4"	"40"	"0"	"4"	"176"	"18.7"	"9.09"	"12.16"	"4"	"other metabolic processes"	"mitochondrion"	"other molecular function"	"Pf13669"	"84693"	"ENSG00000124370"	"MCEE"	"hsa:84693; Q53TP1; Q8WW63; Q96PE7"	"Propionyl-CoA catabolism"	"2"	"0"	"387052.576171875"	"392312.12890625"	"319965.13671875"	"213076.49609375"	"204449.33984375"	"144968.732421875"	"355524.91796875"	"372444.9609375"	"427050.11328125"	"387638.232421875"	""	"329834.13671875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"387052.576171875"	"204449.33984375"	"372444.9609375"	"357570.023561891"	"11.01"	"19.78"	"9.71"	"11.39"
"False"	"High"	"High"	"IsMasterProtein"	"O43307"	"Rho guanine nucleotide exchange factor 9 OS=Homo sapiens OX=9606 GN=ARHGEF9 PE=1 SV=3"	"0.00000"	"0.00000"	"11.114"	"13"	"6"	"22"	"0"	"5"	"516"	"60.9"	"5.72"	"3.51"	"6"	"other biological processes"	"cytosol;other cell component"	"enzyme regulator activity"	"Pf00621, Pf07653, Pf22697"	"23229"	"ENSG00000131089"	"ARHGEF9"	"A8K1S8; B4DHC7; F8W7P8; hsa:23229; O43307; Q5JSL6"	"CDC42 GTPase cycle; NRAGE signals death through JNK; G alpha (12/13) signalling events; RHOQ GTPase cycle; GABA receptor activation"	"7"	"1"	""	"13537.544921875"	"13392.396484375"	""	""	""	"179281.736328125"	"219920.8828125"	"326493.8046875"	"45963.0263671875"	""	"93394.3544921875"	"n/a"	"High"	"High"	"n/a"	"n/a"	"n/a"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"13464.775119503"	""	"219920.8828125"	"65518.6017713357"	"0.76"	""	"31.43"	"48.13"
"False"	"High"	"High"	"IsMasterProtein"	"A8MQ14"	"Zinc finger protein 850 OS=Homo sapiens OX=9606 GN=ZNF850 PE=3 SV=2"	"0.00000"	"0.00000"	"11.110"	"11"	"7"	"14"	"0"	"7"	"1090"	"125.4"	"8.70"	"1.99"	"7"	"other biological processes"	"nucleus"	"nucleic acid binding activity;other molecular function"	"Pf00096, Pf01352"	"342892"	"ENSG00000267041"	"ZNF850"	"A8MQ14; hsa:342892"	""	"0"	"0"	"116917.024414063"	"53129.39453125"	"99210.69140625"	"18863.564453125"	"15733.625"	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""	"99210.69140625"	"17227.6594251453"	""	""	"36.69"	"12.79"	""	""
"False"	"High"	"High"	"IsMasterProtein"	"Q96C03"	"Mitochondrial dynamics protein MID49 OS=Homo sapiens OX=9606 GN=MIEF2 PE=1 SV=1"	"0.00000"	"0.00000"	"11.101"	"18"	"6"	"38"	"0"	"6"	"454"	"49.2"	"5.12"	"9.74"	"6"	"cell organization and biogenesis;other biological processes"	"other membranes;mitochondrion"	""	"Pf20266, Pf21297"	"125170"	"ENSG00000177427; ENSG00000284495"	"MIEF2"	"hsa:125170; J3KPT3; Q6ZRD4; Q96C03; Q96N07"	""	"1"	"0"	"108285.071777344"	"90338.8798828125"	"217780.676757813"	"29782.3681640625"	"90278.623046875"	"25397.638671875"	"220453.966796875"	"92429.087890625"	"171018.47265625"	"76682.6904296875"	""	"110064.23046875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"108285.071777344"	"29782.3681640625"	"171018.47265625"	"91869.5886156944"	"49.70"	"74.78"	"40.03"	"25.28"
"False"	"High"	"High"	"IsMasterProtein"	"Q9UK96"	"F-box only protein 10 OS=Homo sapiens OX=9606 GN=FBXO10 PE=1 SV=3"	"0.00000"	"0.00000"	"11.091"	"8"	"6"	"28"	"0"	"6"	"956"	"105.1"	"8.13"	"1.80"	"6"	"protein metabolism;other metabolic processes;other biological processes"	"cytosol;other cell component"	"other molecular function"	"Pf00646, Pf05048, Pf13229"	"26267"	"ENSG00000147912"	"FBXO10"	"hsa:26267; Q08AL3; Q08AL4; Q5JRT8; Q9UK96; Q9UKC3"	"Neddylation; Antigen processing: Ubiquitination & Proteasome degradation"	"2"	"0"	"43936.9228515625"	"65557.5874023438"	"41806.9018554688"	""	""	""	"87104.0419921875"	"96562.3771972656"	"78297.0063476563"	"93996.2744140625"	""	"76041.8642578125"	"High"	"High"	"High"	"n/a"	"n/a"	"n/a"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"43936.9228515625"	""	"87104.0419921875"	"84543.7871149278"	"26.06"	""	"10.46"	"14.93"
"False"	"High"	"High"	"IsMasterProtein"	"P05543"	"Thyroxine-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA7 PE=1 SV=2"	"0.00000"	"0.00000"	"11.083"	"9"	"4"	"45"	"0"	"4"	"415"	"46.3"	"6.30"	"24.88"	"4"	"transport"	"non-structural extracellular"	"enzyme regulator activity"	"Pf00079"	"6906"	"ENSG00000123561"	"SERPINA7"	"D3DUX1; hsa:6906; P05543"	""	"0"	"0"	"126251.9375"	"426933.26171875"	"554258.453125"	"1240704.00390625"	"878670.79296875"	"560321.068359375"	"681687.5546875"	"721670.806640625"	"392083.698242188"	"374133.9453125"	""	"1163706.17578125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"426933.26171875"	"878670.79296875"	"681687.5546875"	"659834.814729839"	"59.54"	"38.11"	"30.05"	"72.61"
"False"	"High"	"High"	"IsMasterProtein"	"Q8N2U9"	"Solute carrier family 66 member 2 OS=Homo sapiens OX=9606 GN=SLC66A2 PE=1 SV=1"	"0.00000"	"0.00000"	"11.082"	"15"	"4"	"48"	"0"	"4"	"271"	"30.5"	"8.18"	"11.05"	"4"	"cell organization and biogenesis;transport"	"other membranes;cytosol;ER/Golgi;other cytoplasmic organelle"	""	"Pf04193"	"80148"	"ENSG00000122490"	"SLC66A2"	"B7Z7D9; G5E989; hsa:80148; Q8N2U9; Q9H6D0"	""	"0"	"0"	"420285.875"	"531766.10546875"	"555863.8203125"	"116467.150390625"	"166429.104125977"	"87348.2001953125"	"409351.3046875"	"306587.66015625"	"385792.611816406"	"254896.99609375"	""	"206456.112304688"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"531766.10546875"	"116467.150390625"	"385792.611816406"	"229401.488337933"	"14.39"	"32.41"	"14.66"	"14.85"
